Test Dataset,Model Folder,Model,Loss,Accuracy,Male Accuracy,Female Accuracy
East_Asian_Validation,bias_training_data\bias_Unlabeled_0.9,bias_training_data\bias_Unlabeled_0.9\Controlled_Bias_0.9_10_balanced_best.pth,1.509273341831661,80.7741928100586,82.23938223938224,79.30142302716689
East_Asian_Validation,bias_training_data\bias_Unlabeled_0.9,bias_training_data\bias_Unlabeled_0.9\Controlled_Bias_0.9_1_unbalanced_best.pth,0.9578217772322316,79.03225708007812,87.64478764478764,70.3751617076326
East_Asian_Validation,bias_training_data\bias_Unlabeled_0.9,bias_training_data\bias_Unlabeled_0.9\Controlled_Bias_0.9_2_unbalanced_best.pth,1.1005858150220686,80.83870697021484,90.34749034749035,71.28072445019404
East_Asian_Validation,bias_training_data\bias_Unlabeled_0.9,bias_training_data\bias_Unlabeled_0.9\Controlled_Bias_0.9_3_unbalanced_best.pth,1.6073105285244604,78.7741928100586,90.34749034749035,67.14100905562742
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Bias_0.6\Controlled_Bias_0.6_1_balanced_best.pth,1.0173790305756754,81.35484313964844,84.68468468468468,78.00776196636481
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Bias_0.6\Controlled_Bias_0.6_2_balanced_best.pth,1.1504165016451189,81.41935729980469,81.85328185328186,80.98318240620958
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Bias_0.6\Controlled_Bias_0.6_3_balanced_best.pth,1.1076606698190012,81.67742156982422,87.25868725868726,76.06727037516171
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Bias_0.6\Controlled_Bias_0.6_4_balanced_best.pth,1.2571169007112903,82.19355010986328,89.44658944658944,74.90297542043984
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Bias_0.6\Controlled_Bias_0.6_5_balanced_best.pth,1.3154067168697234,78.90322875976562,72.97297297297297,84.86416558861578
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Bias_0.9\Controlled_Bias_0.9_1_balanced_best.pth,0.6952433977780803,79.93548583984375,83.52638352638353,76.32600258732212
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Bias_0.9\Controlled_Bias_0.9_2_balanced_best.pth,0.8610309260122238,80.38710021972656,83.52638352638353,77.23156532988357
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Bias_0.9\Controlled_Bias_0.9_3_balanced_best.pth,0.8986783258953402,79.80644989013672,79.66537966537966,79.94825355756791
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Bias_0.9\Controlled_Bias_0.9_4_balanced_best.pth,1.1378443436973518,80.38710021972656,83.65508365508364,77.10219922380335
East_Asian_Validation,bias_training_data\bias_Severe_East_Asian_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Bias_0.9\Controlled_Bias_0.9_5_balanced_best.pth,0.9275905802461408,81.35484313964844,85.71428571428571,76.97283311772316
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_1_balanced_best.pth,2.665294067976215,76.38710021972656,94.5945945945946,58.08538163001293
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_2_balanced_best.pth,2.4226286336202776,75.29032897949219,94.20849420849422,56.27425614489003
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_3_balanced_best.pth,2.1906369778417774,77.0967788696289,92.7927927927928,61.319534282018104
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_4_balanced_best.pth,2.6983601955252308,77.2258071899414,93.30759330759331,61.0608020698577
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_5_balanced_best.pth,3.0501084901686877,76.83871459960938,94.85199485199485,58.73221216041398
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_6_balanced_best.pth,2.8487666325414303,76.58065032958984,92.27799227799228,60.80206985769728
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_7_balanced_best.pth,2.9529974985122682,76.32258605957031,94.72329472329473,57.82664941785253
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_8_balanced_best.pth,3.6227458424721997,75.22581481933594,95.62419562419564,54.72186287192755
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_9_balanced_best.pth,2.815068338244192,76.12903594970703,94.07979407979408,58.08538163001293
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.6,bias_training_data\bias_Severe_Female_Gender_0.6\Controlled_Bias_0.6_10_balanced_best.pth,2.949885519704511,76.96774291992188,93.69369369369369,60.15523932729625
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_1_balanced_best.pth,0.9502984031938737,79.2258071899414,88.93178893178893,69.46959896507116
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_2_balanced_best.pth,1.5021774734316333,76.19355010986328,95.10939510939511,57.17981888745148
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_3_balanced_best.pth,1.8155022509251872,74.96774291992188,94.85199485199485,54.980595084087966
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_4_balanced_best.pth,1.9785421098047686,76.38710021972656,93.17889317889318,59.50840879689522
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_5_balanced_best.pth,1.9917934971470987,76.77420043945312,93.95109395109395,59.50840879689522
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_6_balanced_best.pth,1.936138410991238,77.93548583984375,92.66409266409266,63.130659767141005
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_7_balanced_best.pth,2.1142583863965925,76.00000762939453,93.95109395109395,57.95601552393273
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_8_balanced_best.pth,2.3277683181916515,77.0967788696289,94.20849420849422,59.89650711513583
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_9_balanced_best.pth,2.2692298976355985,77.41935729980469,94.33719433719435,60.41397153945667
East_Asian_Validation,bias_training_data\bias_Severe_Female_Gender_0.9,bias_training_data\bias_Severe_Female_Gender_0.9\Controlled_Bias_0.9_10_balanced_best.pth,2.452970796455404,76.83871459960938,93.56499356499357,60.025873221216045
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_1_balanced_best.pth,1.834181641244894,74.33534240722656,88.33922261484098,58.221092757306224
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_2_balanced_best.pth,2.1597592965213877,72.74015808105469,91.67402826855124,50.95298602287166
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_3_balanced_best.pth,2.243045165228052,72.31478118896484,91.25441696113074,50.520965692503175
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_4_balanced_best.pth,2.1969836247026477,74.14628601074219,89.81890459363959,56.11181702668361
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_5_balanced_best.pth,2.5668212882483328,73.8863296508789,89.8851590106007,55.476493011435835
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_1_unbalanced_best.pth,1.1976893785630052,75.61148071289062,80.96289752650176,69.4536213468869
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_2_unbalanced_best.pth,1.2215904744468964,75.29244995117188,74.82332155477032,75.83227445997458
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.6\Controlled_Bias_0.6_3_unbalanced_best.pth,1.4599819469892794,74.29988861083984,77.49558303886926,70.62261753494282
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_1_balanced_best.pth,0.9624787748324791,76.62767028808594,91.47526501766784,59.54256670902161
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_2_balanced_best.pth,1.6859854658515152,75.30426025390625,93.55123674911661,54.30749682337992
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_3_balanced_best.pth,2.091286587057336,74.37078857421875,92.62367491166079,53.367217280813215
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_4_balanced_best.pth,2.016795727176389,73.79179382324219,93.13162544169612,51.53748411689962
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_5_balanced_best.pth,2.308831340766159,74.06356811523438,91.58568904593639,53.900889453621346
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_1_unbalanced_best.pth,0.8874369433525394,77.52569580078125,87.10247349823321,66.50571791613723
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_2_unbalanced_best.pth,1.130021267029237,76.1668472290039,81.02915194346289,70.57179161372301
Balanced_Validation,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9,bias_training_data\bias_Severe_East_Asian_Female_Bias_0.9\Controlled_Bias_0.9_3_unbalanced_best.pth,1.367466695771778,75.68238067626953,82.1333922261484,68.25921219822109
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_1_balanced_best.pth,1.7526610561624623,76.30863952636719,76.89929328621908,75.6289707750953
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_2_balanced_best.pth,2.055097202856895,76.55677795410156,75.0,78.34815756035579
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_3_balanced_best.pth,2.17869127526374,76.58040618896484,74.22703180212014,79.28843710292249
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_4_balanced_best.pth,1.9512185545766518,76.26136779785156,75.04416961130742,77.66200762388819
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_5_balanced_best.pth,2.1985199912444053,76.65130615234375,78.24646643109541,74.81575603557815
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_6_balanced_best.pth,2.1867671515856437,75.43424224853516,75.81713780918727,74.99364675984752
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_7_balanced_best.pth,2.193630929321913,75.9305191040039,75.8613074204947,76.01016518424396
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_8_balanced_best.pth,2.150212862958344,76.60404205322266,77.20848056537103,75.90851334180432
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_9_balanced_best.pth,2.0991235359029456,76.78128051757812,78.53356890459364,74.76493011435832
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_10_balanced_best.pth,2.4731304126496014,75.8478012084961,73.01236749116607,79.11054637865311
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_1_unbalanced_best.pth,2.0852443310004607,75.00886535644531,92.13780918727915,55.29860228716645
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_2_unbalanced_best.pth,2.165520437419217,74.63074493408203,91.78445229681978,54.891994917407885
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.6,bias_training_data\bias_Severe_Black_Bias_0.6\Controlled_Bias_0.6_3_unbalanced_best.pth,2.291027444873468,74.8788833618164,91.87279151943463,55.32401524777637
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_1_balanced_best.pth,0.8915599251094896,77.12395477294922,85.3577738515901,67.64930114358323
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_2_balanced_best.pth,1.1727516800090345,77.21847534179688,86.66077738515902,66.35324015247777
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_3_balanced_best.pth,1.3328546438754418,77.76201629638672,80.01325088339223,75.1715374841169
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_4_balanced_best.pth,1.2082256406781577,77.34845733642578,76.32508833922262,78.52604828462516
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_5_balanced_best.pth,1.4701478285128438,77.0294189453125,78.0256183745583,75.88310038119441
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_6_balanced_best.pth,1.537384934796448,77.27755737304688,76.98763250883393,77.61118170266836
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_7_balanced_best.pth,1.7099433523162269,76.95852661132812,77.25265017667844,76.62007623888184
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_8_balanced_best.pth,1.8116737978050248,75.62329864501953,74.55830388692578,76.84879288437104
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_9_balanced_best.pth,1.8557320147221017,76.68675231933594,75.8613074204947,77.63659466327827
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_10_balanced_best.pth,1.8373579502380388,76.50951385498047,73.76325088339223,79.66963151207116
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_1_unbalanced_best.pth,1.1948855070551982,74.8079833984375,92.07155477031802,54.9428208386277
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_2_unbalanced_best.pth,1.4631907718399617,75.88325500488281,90.10600706713781,59.51715374841169
Balanced_Validation,bias_training_data\bias_Severe_Black_Bias_0.9,bias_training_data\bias_Severe_Black_Bias_0.9\Controlled_Bias_0.9_3_unbalanced_best.pth,1.9747303252445247,75.32789611816406,91.49734982332156,56.72172808132147
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_1_balanced_best.pth,1.9137181264976584,75.63511657714844,70.95848056537103,81.01651842439644
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_2_balanced_best.pth,1.945838905590076,75.62329864501953,68.17579505300353,84.19313850063533
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_3_balanced_best.pth,1.963307948394136,75.43424224853516,68.7720848056537,83.10038119440915
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_4_balanced_best.pth,1.9510003613958942,74.8552474975586,68.1095406360424,82.61753494282084
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_5_balanced_best.pth,1.9464015341552576,75.69419860839844,71.75353356890459,80.2287166454892
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_6_balanced_best.pth,1.9693406938425435,74.09901428222656,65.3047703180212,84.21855146124524
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_7_balanced_best.pth,1.93861256578668,73.74453735351562,64.57597173144876,84.29479034307496
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_8_balanced_best.pth,2.0725383218945668,73.80361938476562,65.83480565371025,82.9733163913596
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_9_balanced_best.pth,2.028416755108376,74.20536041259766,66.40901060070671,83.17662007623888
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_10_balanced_best.pth,2.2318419285939965,74.01630401611328,66.25441696113074,82.94790343074968
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_1_unbalanced_best.pth,1.4717700969628988,77.56114959716797,89.28886925795054,64.06607369758576
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_2_unbalanced_best.pth,1.461246310476658,78.14013671875,88.25088339222616,66.50571791613723
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.6,bias_training_data\bias_Severe_Male_Gender_0.6\Controlled_Bias_0.6_3_unbalanced_best.pth,1.6069587333647055,78.1874008178711,87.5220848056537,67.44599745870394
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_1_balanced_best.pth,0.8327273990275321,78.47098541259766,81.62544169611307,74.84116899618806
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_2_balanced_best.pth,1.076104620801956,77.50206756591797,84.0768551236749,69.93646759847523
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_3_balanced_best.pth,1.4472401751458213,76.81673431396484,81.2279151943463,71.74078780177891
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_4_balanced_best.pth,1.5101033225908662,76.79309844970703,78.71024734982332,74.58703939008895
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_5_balanced_best.pth,1.6088771017180097,76.74583435058594,79.41696113074205,73.67217280813215
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_6_balanced_best.pth,1.4282947476204073,77.41934967041016,79.19611307420494,75.37484116899618
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_7_balanced_best.pth,1.6328921690961788,76.71038818359375,77.8047703180212,75.45108005082592
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_8_balanced_best.pth,1.8076191420816428,75.977783203125,74.16077738515902,78.06861499364676
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_9_balanced_best.pth,1.9584218675439489,75.9305191040039,74.49204946996466,77.58576874205845
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_10_balanced_best.pth,1.8937121846783664,76.0841293334961,72.79151943462897,79.87293519695045
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_1_unbalanced_best.pth,1.0100922842799356,77.40753936767578,87.78710247349824,65.46378653113088
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_2_unbalanced_best.pth,1.2761548699296743,77.97471618652344,88.62632508833921,65.71791613722999
Balanced_Validation,bias_training_data\bias_Severe_Male_Gender_0.9,bias_training_data\bias_Severe_Male_Gender_0.9\Controlled_Bias_0.9_3_unbalanced_best.pth,1.306759099055112,78.44735717773438,87.34540636042402,68.20838627700128
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_1_balanced_best.pth,1.5662933316654664,79.0854263305664,81.38250883392226,76.44218551461245
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_2_balanced_best.pth,1.70708402275787,78.66004943847656,82.39840989399293,74.35832274459975
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_3_balanced_best.pth,1.535599742733575,78.48280334472656,82.57508833922262,73.7738246505718
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_4_balanced_best.pth,1.5693054124433425,78.79002380371094,83.10512367491167,73.82465057179162
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_5_balanced_best.pth,1.7816847315007271,78.08106231689453,82.95053003533569,72.47776365946633
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_6_balanced_best.pth,1.92448410356049,78.0692367553711,81.49293286219081,74.12960609911055
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_7_balanced_best.pth,2.0589867979631444,78.04560852050781,82.00088339222616,73.49428208386277
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_8_balanced_best.pth,1.842248972552431,78.96726989746094,79.7482332155477,78.06861499364676
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_9_balanced_best.pth,1.7649090958834681,78.3055648803711,82.95053003533569,72.96060991105465
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_10_balanced_best.pth,1.8796588949120374,78.3646469116211,82.19964664310953,73.95171537484117
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_1_unbalanced_best.pth,1.4728632422552987,78.02198028564453,90.12809187279152,64.09148665819569
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_2_unbalanced_best.pth,1.680588151568717,76.89944458007812,91.32067137809187,60.30495552731894
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6,bias_training_data\bias_Gender_Balanced_Unlabeled_0.6\Controlled_Bias_0.6_3_unbalanced_best.pth,1.4998427295704535,77.75020599365234,88.75883392226149,65.0825921219822
Balanced_Validation,bias_training_data\bias_Gender_Balanced_Unlabeled_0.9,bias_training_data\bias_Gender_Balanced_Unlabeled_0.9\Controlled_Bias_0.9_1_balanced_best.pth,0.9837697418209622,77.99834442138672,81.84628975265018,73.5705209656925
